0.9490138199382799,0.918673929788056,0.9215038378991403,0.8991507430997877,0.937984496124031,0.8634046890927625
0.9631021065342815,0.9359519871456096,0.9596486542298194,0.9293603904443873,0.9072216649949849,0.95260663507109
0.963504629008453,0.8886716234081147,0.9083547352760466,0.8732525629077352,0.922244094488189,0.8292035398230089
0.9856433650878841,0.8937925000864959,0.9513160124920663,0.8904810644831115,0.87,0.9119496855345912
0.9944988595196566,0.9226525968733225,0.9513588264224181,0.920696324951644,0.937007874015748,0.9049429657794676
0.9970481685227425,0.9535592027782023,0.9877619080855836,0.9525862068965516,0.9285714285714286,0.9778761061946902
0.9927545954649134,0.8844485667149191,0.9545937737756777,0.8820960698689956,0.8523206751054853,0.9140271493212669
0.9953039044679994,0.9255170478833709,0.9819361971504486,0.923076923076923,0.8823529411764706,0.967741935483871
0.988997719039313,0.7476490968414191,0.9097040661154423,0.7371794871794872,0.6647398843930635,0.8273381294964028
0.9983899101033141,0.9458570679287168,0.9723187203644782,0.9454545454545454,0.9454545454545454,0.9454545454545454
0.9981215617871998,0.9032473873309778,0.9509146983997951,0.9027777777777778,0.9027777777777778,0.9027777777777778
0.9975848651549711,0.870995157617365,0.9600578139802409,0.8676470588235294,0.8194444444444444,0.921875
0.9965114718905139,0.7663616706896482,0.9171517877815633,0.7592592592592592,0.6949152542372882,0.8367346938775511
0.9985240842613713,0.8870946993449198,0.9384378548826336,0.8865979381443299,0.8958333333333334,0.8775510204081632
0.9970481685227425,0.7392083482919387,0.904394078544564,0.7317073170731707,0.6666666666666666,0.8108108108108109
0.9970481685227425,0.6998373959329279,0.8778444825614636,0.6944444444444444,0.6410256410256411,0.7575757575757576
0.9995974775258285,0.9555038072216311,0.984713713958997,0.955223880597015,0.9411764705882353,0.9696969696969697
0.9977190393130283,0.7792317629502608,0.9366241072631721,0.767123287671233,0.6829268292682927,0.875
0.9990607808935998,0.9006047214876308,0.9834667640232613,0.8955223880597015,0.8333333333333334,0.967741935483871
0.9994633033677713,0.9334675074913905,0.9665319502447347,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.9997316516838857,0.962962962962963,0.9998653742595583,0.9615384615384615,0.9259259259259259,1.0
0.9995974775258285,0.9375,0.9997981700753498,0.9333333333333333,0.875,1.0
0.9994633033677713,0.9068852688972104,0.9747981972285752,0.9047619047619048,0.8636363636363636,0.95
0.9998658258419428,0.9737512976053443,0.9736842105263157,0.972972972972973,1.0,0.9473684210526315
0.9995974775258285,0.9196577303538824,0.9720877232309647,0.918918918918919,0.8947368421052632,0.9444444444444444
0.9995974775258285,0.9210526315789473,0.999798305768455,0.9142857142857143,0.8421052631578947,1.0
0.9990607808935998,0.7671362762198668,0.7666666666666666,0.6956521739130436,1.0,0.5333333333333333
0.9987924325774856,0.7849155719275134,0.9661288876938244,0.7567567567567568,0.6363636363636364,0.9333333333333333
0.9990607808935998,0.742026590074356,0.8569412171374801,0.7407407407407408,0.7692307692307693,0.7142857142857143
0.9997316516838857,0.9375,0.9998655733297487,0.9333333333333333,0.875,1.0
0.9987924325774856,0.6973166458524703,0.884212158808933,0.6896551724137931,0.625,0.7692307692307693
0.9995974775258285,0.9,0.9997984141916408,0.888888888888889,0.8,1.0
0.9986582584194285,0.5213029428865333,0.7081317475249742,0.5,0.625,0.4166666666666667
0.9997316516838857,0.9285714285714286,0.9998656094610939,0.923076923076923,0.8571428571428571,1.0
0.9997316516838857,0.9230769230769231,0.9998656275194839,0.9166666666666666,0.8461538461538461,1.0
0.9994633033677713,0.8392279262398677,0.9543438958246806,0.8333333333333333,0.7692307692307693,0.9090909090909091
1.0,1.0,1.0,1.0,1.0,1.0
0.9997316516838857,0.9000670870790286,0.9499328227865108,0.9,0.9,0.9
0.9975848651549711,0.45026834831611434,0.7990595190111515,0.4,0.3,0.6
0.9994633033677713,0.8461538461538461,0.9997313272434175,0.8181818181818181,0.6923076923076923,1.0
0.9998658258419428,0.95,0.9999328318108545,0.9473684210526316,0.9,1.0
0.9998658258419428,0.95,0.9999328318108545,0.9473684210526316,0.9,1.0
0.9995974775258285,0.8127012612370857,0.8125,0.7692307692307693,1.0,0.625
1.0,1.0,1.0,1.0,1.0,1.0
0.9998658258419428,0.9375670870790286,0.9375,0.9333333333333333,1.0,0.875
